"unitid","institution name","year","C2012_A.First or Second Major","C2012_A.CIP Code -  2010 Classification","CipTitle","C2012_A.Award Level code","C2012_A_RV.Program offered as a distance education program","C2012_A_RV.Grand total","C2012_A_RV.Grand total men","C2012_A_RV.Grand total women","C2012_A_RV.American Indian or Alaska Native total","C2012_A_RV.American Indian or Alaska Native men","C2012_A_RV.American Indian or Alaska Native women","C2012_A_RV.Asian total","C2012_A_RV.Asian men","C2012_A_RV.Asian women","C2012_A_RV.Black or African American total","C2012_A_RV.Black or African American men","C2012_A_RV.Black or African American women","C2012_A_RV.Hispanic or Latino total","C2012_A_RV.Hispanic or Latino men","C2012_A_RV.Hispanic or Latino women","C2012_A_RV.Native Hawaiian or Other Pacific Islander total","C2012_A_RV.Native Hawaiian or Other Pacific Islander men","C2012_A_RV.Native Hawaiian or Other Pacific Islander women","C2012_A_RV.White total","C2012_A_RV.White men","C2012_A_RV.White women","C2012_A_RV.Two or more races total","C2012_A_RV.Two or more races men","C2012_A_RV.Two or more races women","C2012_A_RV.Race/ethnicity unknown total","C2012_A_RV.Race/ethnicity unknown men","C2012_A_RV.Race/ethnicity unknown women","C2012_A_RV.Nonresident alien total","C2012_A_RV.Nonresident alien men","C2012_A_RV.Nonresident alien women","IDX_C"
"110644","University of California-Davis","2012","Second major","'40.08'","Physics","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","3","3","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110644","University of California-Davis","2012","Second major","'40.08'","Physics","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","3","3","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110644","University of California-Davis","2012","Second major","'40.08'","Physics","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","3","3","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110644","University of California-Davis","2012","Second major","'40.0801'","Physics, General","Bachelor's degree","No","3","3","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110644","University of California-Davis","2012","Second major","'40.0801'","Physics, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","3","3","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110644","University of California-Davis","2012","Second major","'40.0801'","Physics, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","3","3","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110653","University of California-Irvine","2012","First major","'40'","Physical Sciences","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","217","122","95","0","0","0","128","59","69","2","1","1","22","15","7","0","0","0","47","34","13","1","0","1","16","12","4","1","1","0","-2"
"110653","University of California-Irvine","2012","First major","'40'","Physical Sciences","Postbaccalaureate certificate","Not applicable (2- and  4-digit cip or aggregated award level categories )","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110653","University of California-Irvine","2012","First major","'40'","Physical Sciences","Master's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","39","23","16","0","0","0","9","6","3","1","0","1","3","2","1","0","0","0","19","11","8","0","0","0","2","1","1","5","3","2","-2"
"110653","University of California-Irvine","2012","First major","'40'","Physical Sciences","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","322","193","129","0","0","0","148","72","76","4","2","2","26","17","9","0","0","0","97","66","31","1","0","1","27","22","5","19","14","5","-2"
"110653","University of California-Irvine","2012","First major","'40'","Physical Sciences","Certificates above the baccalaureate total","Not applicable (2- and  4-digit cip or aggregated award level categories )","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110653","University of California-Irvine","2012","First major","'40'","Physical Sciences","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","323","194","129","0","0","0","148","72","76","4","2","2","26","17","9","0","0","0","98","67","31","1","0","1","27","22","5","19","14","5","-2"
"110653","University of California-Irvine","2012","First major","'40'","Physical Sciences","Doctor's degree - research/scholarship","Not applicable (2- and  4-digit cip or aggregated award level categories )","66","48","18","0","0","0","11","7","4","1","1","0","1","0","1","0","0","0","31","21","10","0","0","0","9","9","0","13","10","3","-2"
"110653","University of California-Irvine","2012","First major","'40.05'","Chemistry","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","149","74","75","0","0","0","102","44","58","2","1","1","12","7","5","0","0","0","23","16","7","0","0","0","10","6","4","0","0","0","-2"
"110653","University of California-Irvine","2012","First major","'40.05'","Chemistry","Postbaccalaureate certificate","Not applicable (2- and  4-digit cip or aggregated award level categories )","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110653","University of California-Irvine","2012","First major","'40.05'","Chemistry","Master's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","12","5","7","0","0","0","0","0","0","1","0","1","3","2","1","0","0","0","8","3","5","0","0","0","0","0","0","0","0","0","-2"
"110653","University of California-Irvine","2012","First major","'40.05'","Chemistry","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","202","106","96","0","0","0","111","49","62","4","2","2","16","9","7","0","0","0","49","29","20","0","0","0","15","11","4","7","6","1","-2"
"110653","University of California-Irvine","2012","First major","'40.05'","Chemistry","Certificates above the baccalaureate total","Not applicable (2- and  4-digit cip or aggregated award level categories )","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110653","University of California-Irvine","2012","First major","'40.05'","Chemistry","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","203","107","96","0","0","0","111","49","62","4","2","2","16","9","7","0","0","0","50","30","20","0","0","0","15","11","4","7","6","1","-2"
"110653","University of California-Irvine","2012","First major","'40.05'","Chemistry","Doctor's degree - research/scholarship","Not applicable (2- and  4-digit cip or aggregated award level categories )","41","27","14","0","0","0","9","5","4","1","1","0","1","0","1","0","0","0","18","10","8","0","0","0","5","5","0","7","6","1","-2"
"110653","University of California-Irvine","2012","First major","'40.0501'","Chemistry, General","Bachelor's degree","No","149","74","75","0","0","0","102","44","58","2","1","1","12","7","5","0","0","0","23","16","7","0","0","0","10","6","4","0","0","0","-2"
"110653","University of California-Irvine","2012","First major","'40.0501'","Chemistry, General","Postbaccalaureate certificate","No","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110653","University of California-Irvine","2012","First major","'40.0501'","Chemistry, General","Master's degree","No","11","5","6","0","0","0","0","0","0","1","0","1","3","2","1","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","-2"
"110653","University of California-Irvine","2012","First major","'40.0501'","Chemistry, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","196","102","94","0","0","0","111","49","62","4","2","2","16","9","7","0","0","0","45","27","18","0","0","0","15","11","4","5","4","1","-2"
"110653","University of California-Irvine","2012","First major","'40.0501'","Chemistry, General","Certificates above the baccalaureate total","Not applicable (2- and  4-digit cip or aggregated award level categories )","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110653","University of California-Irvine","2012","First major","'40.0501'","Chemistry, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","197","103","94","0","0","0","111","49","62","4","2","2","16","9","7","0","0","0","46","28","18","0","0","0","15","11","4","5","4","1","-2"
"110653","University of California-Irvine","2012","First major","'40.0501'","Chemistry, General","Doctor's degree - research/scholarship","No","36","23","13","0","0","0","9","5","4","1","1","0","1","0","1","0","0","0","15","8","7","0","0","0","5","5","0","5","4","1","-2"
"110653","University of California-Irvine","2012","First major","'40.0599'","Chemistry, Other","Master's degree","No","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110653","University of California-Irvine","2012","First major","'40.0599'","Chemistry, Other","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","6","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","2","2","0","-2"
"110653","University of California-Irvine","2012","First major","'40.0599'","Chemistry, Other","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","6","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","2","2","0","-2"
"110653","University of California-Irvine","2012","First major","'40.0599'","Chemistry, Other","Doctor's degree - research/scholarship","No","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","2","2","0","-2"
"110653","University of California-Irvine","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Bachelor's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","41","22","19","0","0","0","20","9","11","0","0","0","6","4","2","0","0","0","10","5","5","1","0","1","4","4","0","0","0","0","-2"
"110653","University of California-Irvine","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Master's degree","Not applicable (2- and  4-digit cip or aggregated award level categories )","8","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","1","0","1","3","1","2","-2"
"110653","University of California-Irvine","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","54","29","25","0","0","0","20","9","11","0","0","0","6","4","2","0","0","0","17","10","7","1","0","1","5","4","1","5","2","3","-2"
"110653","University of California-Irvine","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","54","29","25","0","0","0","20","9","11","0","0","0","6","4","2","0","0","0","17","10","7","1","0","1","5","4","1","5","2","3","-2"
"110653","University of California-Irvine","2012","First major","'40.06'","Geological and Earth Sciences/Geosciences","Doctor's degree - research/scholarship","Not applicable (2- and  4-digit cip or aggregated award level categories )","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","2","1","1","-2"
"110653","University of California-Irvine","2012","First major","'40.0601'","Geology/Earth Science, General","Bachelor's degree","No","41","22","19","0","0","0","20","9","11","0","0","0","6","4","2","0","0","0","10","5","5","1","0","1","4","4","0","0","0","0","-2"
"110653","University of California-Irvine","2012","First major","'40.0601'","Geology/Earth Science, General","Master's degree","No","8","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","1","0","1","3","1","2","-2"
"110653","University of California-Irvine","2012","First major","'40.0601'","Geology/Earth Science, General","Degrees total","Not applicable (2- and  4-digit cip or aggregated award level categories )","54","29","25","0","0","0","20","9","11","0","0","0","6","4","2","0","0","0","17","10","7","1","0","1","5","4","1","5","2","3","-2"
"110653","University of California-Irvine","2012","First major","'40.0601'","Geology/Earth Science, General","Degrees/certificates total","Not applicable (2- and  4-digit cip or aggregated award level categories )","54","29","25","0","0","0","20","9","11","0","0","0","6","4","2","0","0","0","17","10","7","1","0","1","5","4","1","5","2","3","-2"
"110653","University of California-Irvine","2012","First major","'40.0601'","Geology/Earth Science, General","Doctor's degree - research/scholarship","No","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","2","1","1","-2"
